,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
3594580,0,331,330,333476.65,1,1.001996,18497066.1,1.005275,1.002479,1.001804,15582.0,1.002093,104429.55,1.001841,-0.18000603,18238,331_330_0
3594780,0,331,340,333476.65,1,1.002093,18497066.1,1.005275,1.002479,1.001804,26177.76,1.002093,94038.55,1.001867,0.36001205,18239,331_340_0
3594980,0,331,350,333476.65,1,1.002093,18497066.1,1.005275,1.002479,1.001804,13296.64,1.002093,89882.15,1.001841,1.7404556,18240,331_350_0
3595180,0,331,360,331402.79,1,1.001996,18499139.96,1.005275,1.002479,1.001804,415.52,1.002093,78452.05,1.001805,0.28967857,18241,331_360_0
3595380,0,331,370,331402.79,1,1.001996,18499139.96,1.005275,1.002479,1.001804,519.4,1.001996,11844.6,1.001812,-1.4001131,18242,331_370_0
3595580,0,331,380,302057.67,1,1.001996,18528485.08,1.00489,1.002382,1.001707,18592.73,1.001996,14234.3,1.001871,-0.590086,18243,331_380_0
3595780,0,331,390,296976.71,1,1.002093,18533566.03,1.00489,1.002479,1.0019,311.67,1.002093,85206.2,1.001901,2.2494793,18244,331_390_0
3595980,0,331,400,296873.02,1,1.002093,18533669.73,1.00489,1.002479,1.0019,3947.82,1.002093,85310.11,1.001908,-0.15974045,18245,331_400_0
3596180,0,331,410,296873.02,1,1.001996,18533669.73,1.00489,1.002479,1.001804,11219.04,1.001996,11429.0,1.001899,-2.7000904,18246,331_410_0
3596380,0,331,420,296873.02,1,1.002093,18533669.73,1.00489,1.002864,1.001804,52771.04,1.002093,54656.66,1.001946,-4.1401386,18247,331_420_0
3596580,0,331,430,296873.02,1,1.002093,18533669.73,1.00489,1.002768,1.0019,31167.0,1.002093,49668.98,1.001974,-2.8800964,18248,331_430_0
3596780,0,331,440,257780.77,1,1.0019,18572761.98,1.004118,1.002479,1.001804,10699.64,1.001996,13403.1,1.001889,-5.1397085,18249,331_440_0
3596980,0,331,450,256329.06,1,1.0019,18574213.68,1.004118,1.002671,1.001804,415.52,1.001996,21922.9,1.001807,-5.440116,18250,331_450_0
3597180,0,331,460,0.0,0,1.001996,18830542.75,1.001996,1.001996,1.001804,6752.2,1.002093,21821.1,1.001872,-3.12984,18251,331_460_0
3597380,0,331,470,0.0,0,1.001996,18830542.75,1.001996,1.001996,1.001804,6336.68,1.002093,38550.61,1.001844,-2.3400784,18252,331_470_0
3597580,0,331,480,0.0,0,1.001611,18830542.75,1.001611,1.001611,1.001418,10384.0,1.001707,59517.51,1.001461,-0.83982944,18253,331_480_0
3597780,0,331,490,0.0,0,1.0019,18830542.75,1.0019,1.0019,1.001707,14749.54,1.001996,54131.9,1.001769,-1.3101101,18254,331_490_0
3597980,0,331,500,0.0,0,1.001804,18830542.75,1.001804,1.001804,1.001611,13190.22,1.0019,37919.85,1.001685,1.1098385,18255,331_500_0
3598180,0,331,510,0.0,0,1.001996,18830542.75,1.001996,1.001996,1.001804,27632.08,1.001996,69924.7,1.001858,-2.2500753,18256,331_510_0
3598380,0,331,520,0.0,0,1.001996,18836142.17,1.001996,1.001996,1.001996,7169.1,1.002286,116817.32,1.002013,-3.169775,18257,331_520_0
3598580,0,331,530,462781.8,-1,1.002286,19342267.64,1.002093,1.002093,1.002093,15690.41,1.002382,70159.5,1.002146,-1.8000603,18258,331_530_0
3598780,0,331,540,0.0,0,1.002189,19423355.56,1.002189,1.002189,1.002093,10391.0,1.002382,123792.54,1.002115,-1.3899803,18259,331_540_0
3598980,0,332,0,4947833.78,1,0.999958,20055028.39,,,0.999958,5084.5,1.000253,30516.0,1.0,-0.27000904,18260,332_0_0
3599180,0,332,10,5235425.22,1,1.000843,20071604.56,,,1.000745,58314.21,1.000941,32572.8,1.000871,-8.260012,18261,332_10_0
3599380,0,332,20,5235425.22,1,1.00104,20071604.56,,,1.000843,36131.9,1.00104,10180.0,1.000996,-7.0101023,18262,332_20_0
3599580,0,332,30,5580372.23,1,1.00104,20102112.85,,,1.000843,37047.92,1.00104,11198.0,1.000994,-8.460283,18263,332_30_0
3599780,0,332,40,5520067.52,1,1.000548,20162417.56,,,1.000351,16887.18,1.000646,15264.0,1.000506,-6.57022,18264,332_40_0
3599980,0,332,50,5519355.66,1,1.000646,20177061.53,,,1.00045,5188.74,1.000745,18929.22,1.000513,-7.6001883,18265,332_50_0
3600180,0,332,60,5519355.66,1,1.000745,20177061.53,,,1.000548,915.75,1.000745,5088.5,1.000578,-5.220175,18266,332_60_0
3600380,0,332,70,5519355.66,1,1.000843,20177061.53,,,1.000646,17299.2,1.000843,2035.6,1.000822,1.3697147,18267,332_70_0
3600580,0,332,80,5519355.66,1,1.00104,20177061.53,,,1.000843,34198.08,1.00104,5090.0,1.001014,1.5795231,18268,332_80_0
3600780,0,332,90,5073324.53,1,1.000941,20623092.67,,,1.000745,11703.55,1.000941,5089.5,1.000882,4.1794777,18269,332_90_0
3600980,0,332,100,5050138.23,1,1.000745,20646278.97,,,1.000548,9157.5,1.000745,16588.51,1.000618,5.520582,18270,332_100_0
3601180,0,332,110,5064782.21,1,1.00045,20631634.99,,,1.000253,10578.88,1.00045,26554.14,1.000309,6.610155,18271,332_110_0
3601380,0,332,120,5074951.63,1,1.000548,20631634.99,,,1.00045,33268.98,1.000548,508.75,1.000546,4.299879,18272,332_120_0
3601580,0,332,130,4887834.15,1,1.001236,20797294.98,,,1.00104,5090.0,1.001335,5091.5,1.001187,-2.9599667,18273,332_130_0
3601780,0,332,140,4788275.44,1,1.001138,20918311.18,,,1.000941,23411.7,1.001236,5091.0,1.001184,-3.2001734,18274,332_140_0
3601980,0,332,150,3851365.99,1,1.001138,22059626.15,,,1.000941,29213.73,1.001138,5395.93,1.001107,-3.7699938,18275,332_150_0
3602180,0,332,160,3851365.99,1,1.001138,22059626.15,,,1.001138,5090.5,1.001236,305.46,1.001231,-4.1097403,18276,332_160_0
3602380,0,332,170,3699943.2,1,1.001138,22234336.93,,,1.00104,10892.6,1.001138,1119.91,1.001129,-2.3299456,18277,332_170_0
3602580,0,332,180,4015195.48,1,1.001138,23186093.75,,,1.00104,5090.0,1.001138,203.62,1.001134,-2.0498037,18278,332_180_0
3602780,0,332,190,4015195.48,1,1.000941,23186093.75,,,1.000843,95876.76,1.00104,21785.2,1.001003,-0.27000904,18279,332_190_0
3602980,0,332,200,4015195.48,1,1.001138,23186093.75,,,1.000941,1017.9,1.001138,42149.34,1.000946,-1.3399124,18280,332_200_0
3603180,0,332,210,4015195.48,1,1.001138,23186093.75,,,1.000941,5089.5,1.001138,19751.14,1.000981,-2.5498867,18281,332_210_0
3603380,0,332,220,3837230.48,1,1.000941,23364058.75,,,1.000843,34198.08,1.000941,5089.5,1.000928,-3.2699108,18282,332_220_0
3603580,0,332,230,3781298.63,1,1.000843,23419990.61,,,1.000745,47831.9,1.000843,29109.08,1.000806,-7.3701143,18283,332_230_0
3603780,0,332,240,3747027.65,1,1.000843,23494939.3,,,1.000843,5089.0,1.00104,5395.4,1.000938,-5.1897764,18284,332_240_0
3603980,0,332,250,3975127.93,1,1.000843,23501854.51,,,1.000646,26864.64,1.000843,6005.02,1.000807,-3.4099817,18285,332_250_0
3604180,0,332,260,4097059.38,1,1.000843,23554430.46,,,1.000745,101.77,1.000843,5903.24,1.000746,2.5904179,18286,332_260_0
3604380,0,332,270,3870586.21,1,1.000745,23996698.91,,,1.000646,26762.88,1.000843,40101.32,1.000725,3.529787,18287,332_270_0
3604580,0,332,280,200236.05,1,1.000745,28995888.3,,,1.000646,18622.08,1.000745,24730.11,1.000688,2.2399426,18288,332_280_0
3604780,0,332,290,1719650.37,1,1.000745,30356659.53,,,1.000548,5087.5,1.000745,16384.97,1.000594,6.1905384,18289,332_290_0
3604980,0,332,300,0.0,0,1.000548,33754062.23,1.000548,1.000548,1.00045,13124.46,1.000646,5088.0,1.000591,5.0604343,18290,332_300_0
3605180,0,332,310,0.0,0,1.000351,33733723.37,1.000351,1.000351,1.00045,5900.92,1.000745,17300.9,1.000525,8.46982,18291,332_310_0
3605380,0,332,320,40270.94,-1,1.00104,33846502.34,1.000646,1.00104,1.00104,29929.2,1.001236,11709.3,1.001181,1.3303757,18292,332_320_0
3605580,0,332,330,37626.89,-1,1.001138,33849146.39,1.000646,1.000941,1.001138,6210.41,1.001335,31567.3,1.00117,1.399517,18293,332_330_0
3605780,0,332,340,27457.46,-1,1.000941,33849146.39,1.000646,1.000843,1.000941,13741.65,1.001138,32884.63,1.000999,2.8204918,18294,332_340_0
3605980,0,332,350,664877.24,-1,1.000941,33879654.67,0.999958,0.999958,1.000941,9466.47,1.001138,31764.72,1.000986,3.1399727,18295,332_350_0
3606180,0,332,360,653792.56,-1,1.001138,33900908.78,0.999958,0.999958,1.001138,203.62,1.001236,33091.5,1.001138,1.0502338,18296,332_360_0
3606380,0,332,370,703114.29,-1,1.00163,33882095.34,0.999958,0.999958,1.001531,10592.4,1.00163,3361.38,1.001606,-2.1201372,18297,332_370_0
3606580,0,332,380,625623.25,-1,1.001236,33939247.53,0.999958,0.999958,1.001236,56001.0,1.001433,31264.88,1.001362,0.0500679,18298,332_380_0
3606780,0,332,390,612199.6,-1,1.001236,33952671.17,0.999958,0.999958,1.001236,30851.46,1.001335,203.66,1.001334,2.989769,18299,332_390_0
3606980,0,332,400,611894.52,-1,1.001335,33952976.25,0.999958,0.999958,1.001335,7128.1,1.001531,18129.3,1.00139,0.28014183,18300,332_400_0
3607180,0,332,410,620538.53,-1,1.001531,33954501.67,0.999958,1.000843,1.001531,115396.05,1.001728,18540.34,1.001701,1.1098385,18301,332_410_0
3607380,0,332,420,630504.57,-1,1.00163,33954705.06,0.999958,1.000056,1.001531,40841.85,1.00163,15279.0,1.001603,-0.24020672,18302,332_420_0
3607580,0,332,430,537759.38,-1,1.001433,34037280.82,0.999958,0.999958,1.001433,15377.84,1.00163,5093.0,1.001581,-2.9402971,18303,332_430_0
3607780,0,332,440,544776.29,-1,1.00163,34040433.34,0.999958,1.000941,1.001531,121812.6,1.001728,27708.64,1.001691,-2.5200844,18304,332_440_0
3607980,0,332,450,599589.51,-1,1.001826,34066975.55,0.999958,1.001335,1.001826,36676.8,1.002023,5196.9,1.001998,-5.289912,18305,332_450_0
3608180,0,332,460,695690.61,-1,1.001531,34154432.63,1.000548,1.000548,1.001531,15990.45,1.00163,20372.0,1.001574,-2.2697449,18306,332_460_0
3608380,0,332,470,602436.95,-1,1.001531,34247686.29,1.000548,1.000745,1.001531,77813.4,1.001728,5093.5,1.001716,-1.9699335,18307,332_470_0
3608580,0,332,480,70270.75,-1,1.001236,34806903.17,1.001138,1.001138,1.001236,1629.12,1.001335,15274.5,1.001246,2.2494793,18308,332_480_0
3608780,0,332,490,101694.29,-1,1.001335,34806903.17,1.001138,1.001236,1.001335,57533.95,1.001531,13240.5,1.001494,2.1398067,18309,332_490_0
3608980,0,332,500,318506.5,-1,1.001728,34806903.17,1.001138,1.001531,1.001728,54907.93,1.001826,203.76,1.001826,2.169609,18310,332_500_0
3609180,0,332,510,347387.68,-1,1.001826,34819614.96,1.001138,1.001728,1.001826,23228.64,1.001925,50231.77,1.001857,1.180172,18311,332_510_0
3609380,0,332,520,156507.51,-1,1.00163,34866394.33,1.001236,1.001531,1.00163,29030.1,1.001826,75391.2,1.001684,-0.8302927,18312,332_520_0
3609580,0,332,530,291557.52,-1,1.001826,34875445.12,1.001236,1.001728,1.001728,146183.45,1.001925,56447.06,1.00187,0.72956085,18313,332_530_0
3609780,0,332,540,273659.32,-1,1.001826,34893343.31,1.001433,1.001826,1.001826,75900.6,1.001925,40042.77,1.001891,3.0004978,18314,332_540_0
3609980,0,333,0,7772859.72,1,0.999539,21523264.08,,,0.999539,15828.45,1.000142,4880.89,1.0,-0.42021275,18315,333_0_0
3610180,0,333,10,7620278.85,1,1.000343,22523106.98,,,1.000142,4980.5,1.000343,3586.68,1.000259,0.33020973,18316,333_10_0
3610380,0,333,20,7620278.85,1,1.000142,22523106.98,,,1.000042,796.8,1.000142,18527.46,1.000046,3.4499168,18317,333_20_0
3610580,0,333,30,7832517.64,1,0.999841,22524999.3,,,0.99974,9957.0,0.999841,8364.72,0.999795,3.3795834,18318,333_30_0
3610780,0,333,40,7787002.33,1,0.999941,22570514.61,,,0.99974,5874.63,0.999941,14440.55,0.999798,6.0904026,18319,333_40_0
3610980,0,333,50,7787002.33,1,0.999841,22570514.61,,,0.99974,18520.02,0.999841,13244.14,0.999799,5.0497055,18320,333_50_0
3611180,0,333,60,7815187.96,1,0.999339,22563044.92,,,0.999238,99.52,0.999339,25081.56,0.999239,6.1404705,18321,333_60_0
3611380,0,333,70,7837895.82,1,0.999439,22563044.92,,,0.999339,3881.67,0.999439,39318.3,0.999348,2.5296211,18322,333_70_0
3611580,0,333,80,7860703.27,1,0.999439,22563044.92,,,0.999238,37021.44,0.999439,51064.02,0.999323,-0.21994114,18323,333_80_0
3611780,0,333,90,7860703.27,1,0.999439,22563044.92,,,0.999339,14929.5,0.999439,99.54,0.999438,-0.0500679,18324,333_90_0
3611980,0,333,100,7839987.33,1,0.99964,22563044.92,,,0.99964,9956.0,0.99974,16229.91,0.999678,0.49948692,18325,333_100_0
3612180,0,333,110,7680335.16,1,0.99964,22722697.09,,,0.999539,29865.0,0.99964,35343.8,0.999585,4.800558,18326,333_110_0
3612380,0,333,120,7617589.76,1,0.99974,22799784.29,,,0.99964,23695.28,0.99974,6073.77,0.99972,7.940531,18327,333_120_0
3612580,0,333,130,7614701.48,1,1.000142,22814126.1,,,1.000042,30876.0,1.000142,46219.04,1.000082,7.469654,18328,333_130_0
3612780,0,333,140,7624661.07,1,1.000042,22814126.1,,,0.999941,26988.89,1.000042,26294.4,0.999992,9.009838,18329,333_140_0
3612980,0,333,150,7662009.52,1,0.999941,22837132.74,,,0.999841,19916.0,0.999941,26192.17,0.999884,9.059906,18330,333_150_0
3613180,0,333,160,7662009.52,1,0.999841,22837132.74,,,0.99974,33057.24,0.999841,25193.74,0.999797,7.6305866,18331,333_160_0
3613380,0,333,170,7812797.66,1,1.000242,22837132.74,,,1.000142,14742.28,1.000242,199.24,1.000241,4.6396255,18332,333_170_0
3613580,0,333,180,10627376.82,1,1.000343,22969694.84,,,1.000443,9964.0,1.000544,4284.95,1.000513,2.1994114,18333,333_180_0
3613780,0,333,190,10277098.16,1,1.000343,23322463.39,,,1.000242,13647.94,1.000343,4383.72,1.000318,3.44038,18334,333_190_0
3613980,0,333,200,10277098.16,1,1.000544,23322463.39,,,1.000443,27301.36,1.000544,4484.25,1.000529,2.2304058,18335,333_200_0
3614180,0,333,210,10277098.16,1,1.000544,23322463.39,,,1.000443,43941.24,1.000544,4484.25,1.000534,2.1600723,18336,333_210_0
3614380,0,333,220,10277098.16,1,1.000544,23322463.39,,,1.000443,66559.52,1.000544,4484.25,1.000537,3.4999847,18337,333_220_0
3614580,0,333,230,10268931.3,1,1.000443,23330630.25,,,1.000343,35667.54,1.000443,23813.96,1.000403,1.8000603,18338,333_230_0
3614780,0,333,240,10268931.3,1,1.000443,23330630.25,,,1.000343,52604.64,1.000443,1793.52,1.00044,2.0301342,18339,333_240_0
3614980,0,333,250,9190009.29,1,1.000544,24454768.79,,,1.000443,19928.0,1.000544,54907.15,1.00047,1.8894672,18340,333_250_0
3615180,0,333,260,9252157.11,1,1.000443,24454768.79,,,1.000343,30785.67,1.000443,34774.36,1.00039,5.810261,18341,333_260_0
3615380,0,333,270,10330282.35,1,1.000544,25063199.93,,,1.000544,25809.35,1.000644,13254.78,1.00061,5.1403046,18342,333_270_0
3615580,0,333,280,8179908.02,1,1.000744,28910687.8,,,1.000544,10861.85,1.000644,9966.0,1.000596,3.1399727,18343,333_280_0
3615780,0,333,290,10932538.55,1,1.000644,31845877.55,,,1.000744,14751.16,1.000845,25119.36,1.000782,2.8705597,18344,333_290_0
3615980,0,333,300,4148864.96,1,1.000845,42916953.95,1.011789,1.010885,1.000845,5183.36,1.001046,19940.0,1.000886,1.6200542,18345,333_300_0
3616180,0,333,310,4053750.91,1,1.001146,43012068.0,1.011789,1.010685,1.001046,196209.6,1.001146,5783.18,1.001143,0.92983246,18346,333_310_0
3616380,0,333,320,3830058.6,1,1.001748,43215243.57,1.011789,1.010182,1.001648,101156.64,1.001748,40506.62,1.00172,-3.5101175,18347,333_320_0
3616580,0,333,330,3795299.64,1,1.00205,43250002.52,1.011789,1.010182,1.001849,72041.16,1.001949,24548.34,1.001924,-3.3700466,18348,333_330_0
3616780,0,333,340,3804263.27,1,1.001949,43241038.89,1.011789,1.010182,1.001849,73837.2,1.001949,39317.26,1.001914,-3.3301115,18349,333_340_0
3616980,0,333,350,3805159.63,1,1.001849,43240142.53,1.011789,1.010182,1.001748,143868.34,1.001849,14667.66,1.00184,-3.349781,18350,333_350_0
3617180,0,333,360,3803167.72,1,1.001849,43242134.45,1.011789,1.010182,1.001748,208918.38,1.001849,11674.26,1.001844,-3.7002563,18351,333_360_0
3617380,0,333,370,3763727.75,1,1.001748,43281574.41,1.011789,1.010182,1.001648,192736.32,1.001748,74228.88,1.00172,-3.2502413,18352,333_370_0
3617580,0,333,380,3761735.84,1,1.001748,43283566.33,1.011789,1.010182,1.001648,208498.4,1.001748,33522.72,1.001735,-3.4201145,18353,333_380_0
3617780,0,333,390,3717017.29,1,1.00215,43328284.87,1.011789,1.010182,1.00205,78043.6,1.00215,6088.41,1.002143,-2.7102232,18354,333_390_0
3617980,0,333,400,3716021.33,1,1.00215,43329280.83,1.011789,1.010182,1.001949,67258.46,1.00205,35229.4,1.002015,-1.3697147,18355,333_400_0
3618180,0,333,410,3714029.42,1,1.00215,43331272.75,1.011789,1.010182,1.00205,47305.2,1.00215,58788.09,1.002094,1.0704994,18356,333_410_0
3618380,0,333,420,3721997.09,1,1.00205,43323305.08,1.011789,1.010182,1.001949,133519.02,1.00205,56486.8,1.00202,2.4104118,18357,333_420_0
3618580,0,333,430,3717415.68,1,1.001748,43327886.49,1.011789,1.009781,1.001648,41400.4,1.001748,66446.82,1.001687,2.5904179,18358,333_430_0
3618780,0,333,440,3683254.29,1,1.001748,43362047.87,1.011588,1.009781,1.001648,82900.56,1.001748,53576.49,1.001709,3.0004978,18359,333_440_0
3618980,0,333,450,3661343.2,1,1.001849,43383958.96,1.011588,1.009781,1.001748,131596.63,1.001849,31829.82,1.001829,1.4698505,18360,333_450_0
3619180,0,333,460,3012276.95,1,1.001849,44033025.22,1.009781,1.006367,1.001748,162824.64,1.001849,40810.02,1.001829,0.48995018,18361,333_460_0
3619380,0,333,470,2370082.81,1,1.00205,44675219.36,1.004259,1.003757,1.001949,204769.08,1.00205,11277.4,1.002044,-1.1998415,18362,333_470_0
3619580,0,333,480,337430.79,1,1.00205,46707871.37,1.002853,1.002552,1.001949,128429.73,1.00205,27145.6,1.002032,-2.3400784,18363,333_480_0
3619780,0,333,490,1578196.08,1,1.001949,45467106.08,1.002853,1.002451,1.001849,178805.76,1.001949,72048.38,1.00192,1.8799305,18364,333_490_0
3619980,0,333,500,1578196.08,1,1.001949,45467106.08,1.002853,1.002351,1.001849,160745.58,1.001949,73844.6,1.001918,1.6200542,18365,333_500_0
3620180,0,333,510,307552.03,1,1.00205,46737750.13,1.002853,1.002451,1.001949,50393.95,1.00205,84929.8,1.001987,1.1396408,18366,333_510_0
3620380,0,333,520,1578196.08,1,1.001949,45467106.08,1.002853,1.00225,1.001849,91298.7,1.001949,79931.79,1.001902,3.1602383,18367,333_520_0
3620580,0,333,530,1578196.08,1,1.001949,45467106.08,1.002853,1.00225,1.001849,232487.4,1.001949,50094.58,1.001931,0.12993813,18368,333_530_0
3620780,0,333,540,1578196.08,1,1.001949,45467106.08,1.002853,1.002451,1.001849,463078.98,1.001949,91607.22,1.001933,3.5202503,18369,333_540_0
3620980,0,334,0,48390651.88,1,0.997848,50603228.43,,,0.999996,204.82,1.001168,62338.24,1.0,-15.749931,18370,334_0_0
3621180,0,334,10,45842476.47,1,0.999606,53028511.37,,,0.999215,5116.5,0.999703,32966.36,0.999281,-7.6800585,18371,334_10_0
3621380,0,334,20,45993326.98,1,0.998824,53000553.33,,,0.998629,7465.71,0.998922,17186.4,0.998718,-11.330247,18372,334_20_0
3621580,0,334,30,45178037.84,1,0.998239,53815842.47,,,0.998141,5111.0,0.998336,27093.6,0.998172,-4.7802925,18373,334_30_0
3621780,0,334,40,45174965.52,1,0.998727,53818914.78,,,0.998727,204.56,0.998824,22606.09,0.998728,-2.1898746,18374,334_40_0
3621980,0,334,50,45249213.06,1,0.99902,53868276.59,,,0.998824,37028.98,0.99902,16983.46,0.998958,4.210472,18375,334_50_0
3622180,0,334,60,45249213.06,1,0.999215,53868276.59,,,0.99902,10231.0,0.999215,9312.03,0.999122,7.749796,18376,334_60_0
3622380,0,334,70,45249213.06,1,0.99941,53868276.59,,,0.999313,8903.58,0.99941,29783.85,0.999335,12.73036,18377,334_70_0
3622580,0,334,80,45249213.06,1,0.999313,53868276.59,,,0.999117,25580.0,0.99941,15352.5,0.9993,13.9296055,18378,334_80_0
3622780,0,334,90,45250646.8,1,0.999215,53868276.59,,,0.999117,7776.32,0.999313,12792.5,0.999191,9.549856,18379,334_90_0
3622980,0,334,100,43386572.82,1,0.999313,55736242.17,,,0.999215,44206.56,0.999313,716.38,0.999311,6.6697598,18380,334_100_0
3623180,0,334,110,43376434.19,1,0.99902,56670224.96,,,0.998922,35805.0,0.999117,20464.0,0.999046,1.3303757,18381,334_110_0
3623380,0,334,120,43371825.73,1,0.999215,56675140.66,,,0.999117,58731.68,0.999313,24561.6,0.999255,-2.4199486,18382,334_120_0
3623580,0,334,130,42437842.94,1,0.99941,57609123.44,,,0.999313,30804.34,0.99941,9006.8,0.999388,-3.3801794,18383,334_130_0
3623780,0,334,140,42348131.43,1,0.99941,57698834.95,,,0.99941,16478.35,0.999508,15558.72,0.999461,-5.530119,18384,334_140_0
3623980,0,334,150,41414148.65,1,0.999801,58632817.74,,,0.999606,20474.0,0.999801,20478.0,0.999703,-5.0598383,18385,334_150_0
3624180,0,334,160,41000820.3,1,0.999801,59061098.0,,,0.999703,73815.98,0.999899,15564.8,0.999865,-3.4302473,18386,334_160_0
3624380,0,334,170,40066837.51,1,0.999801,59995080.79,,,0.999801,10239.0,0.999899,10240.0,0.99985,-2.850294,18387,334_170_0
3624580,0,334,180,40180410.64,1,0.999899,60605958.79,,,0.999801,47816.13,0.999899,9113.6,0.999883,5.4705143,18388,334_180_0
3624780,0,334,190,40405815.91,1,0.999899,60605958.79,,,0.999801,106280.82,0.999899,10854.4,0.999889,10.11014,18389,334_190_0
3624980,0,334,200,40405815.91,1,0.999899,60605958.79,,,0.999801,24368.82,0.999996,23451.89,0.9999,27.270317,18390,334_200_0
3625180,0,334,210,40385129.01,1,0.999996,60626645.69,,,0.999899,10240.0,1.000094,10754.1,0.999994,24.329424,18391,334_210_0
3625380,0,334,220,40383183.22,1,1.000094,60628591.48,,,0.999996,12084.38,1.000289,10858.64,1.00015,25.379658,18392,334_220_0
3625580,0,334,230,40383183.22,1,1.000289,60628591.48,,,1.000191,10243.0,1.000387,5020.05,1.000323,22.939444,18393,334_230_0
3625780,0,334,240,39856793.79,1,1.000777,61154980.91,,,1.00068,32383.68,1.000777,26852.38,1.000733,11.7099285,18394,334_240_0
3625980,0,334,250,38849177.93,1,1.001266,62162596.77,,,1.001168,10253.0,1.001363,37738.4,1.00121,12.010336,18395,334_250_0
3626180,0,334,260,40581142.51,1,1.001558,62454466.39,,,1.002144,135779.49,1.003218,10274.0,1.003143,0.7402897,18396,334_260_0
3626380,0,334,270,41262274.03,1,1.002828,63184345.26,,,1.002437,36854.94,1.002926,5443.63,1.002863,-0.87976456,18397,334_270_0
3626580,0,334,280,51432138.15,1,1.002437,65464922.31,,,1.003218,5137.0,1.00439,5143.0,1.003804,-4.159808,18398,334_280_0
3626780,0,334,290,60805761.46,1,1.002926,68024465.28,,,1.003414,35966.0,1.004097,16041.48,1.003887,-7.969737,18399,334_290_0
3626980,0,334,300,22346459.9,1,1.003316,114298499.14,1.029388,1.015522,1.003121,15409.5,1.004,20564.0,1.003497,-3.5399199,18400,334_300_0
